,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,ZAR,CNH
2018-02-01,1.2444,108.82,1.4149,0.9325,0.8098,1.2283,0.74,7.8489,11.8472,6.2951
2018-02-02,1.243,109.67,1.4231,0.9327,0.7998,1.2319,0.7341,7.8877,11.938,6.3052
2018-02-05,1.2456,110.13,1.4131,0.9326,0.7928,1.2424,0.7309,7.9012,12.0375,6.3058
2018-02-06,1.2462,109.85,1.4109,0.9304,0.7938,1.2419,0.7311,7.8856,12.0431,6.2948
2018-02-07,1.2409,109.17,1.3965,0.9349,0.7872,1.2523,0.731,7.9415,12.0624,6.2785
2018-02-08,1.2339,109.11,1.3875,0.9402,0.7855,1.2525,0.7307,7.9937,11.972,6.2828
2018-02-09,1.2247,109.6,1.3898,0.9453,0.7812,1.2585,0.7224,8.0803,12.1262,6.3544
2018-02-12,1.2254,108.76,1.3815,0.9401,0.7809,1.2588,0.7241,8.0875,12.03,6.3112
2018-02-13,1.2268,108.7,1.3863,0.9377,0.7832,1.256,0.7247,8.0863,11.9317,6.3342
2018-02-14,1.2349,107.61,1.3916,0.9336,0.7872,1.2572,0.729,8.0392,11.8884,6.3356
2018-02-15,1.2357,107.41,1.3872,0.9334,0.787,1.2578,0.7315,8.0329,11.8193,6.3299
2018-02-16,1.2481,106.57,1.4061,0.9255,0.7943,1.2485,0.7396,7.9358,11.6433,6.2869
2018-02-19,1.2408,106.28,1.4025,0.9279,0.7912,1.2546,0.7384,7.9724,11.5984,6.2861
2018-02-20,1.2425,106.51,1.4028,0.9271,0.7928,1.2546,0.7391,7.9761,11.6362,6.3037
2018-02-21,1.234,107.16,1.3991,0.9346,0.7891,1.2593,0.7364,8.077,11.7484,6.3356
2018-02-22,1.2327,107.39,1.3952,0.9366,0.786,1.2655,0.7349,8.0925,11.7417,6.3329
2018-02-23,1.229,107.34,1.3887,0.9378,0.7817,1.2682,0.7332,8.1366,11.7032,6.348
2018-02-26,1.2296,106.87,1.3974,0.9364,0.7841,1.2643,0.7295,8.1776,11.559,6.3275
2018-02-27,1.2346,106.59,1.4058,0.9336,0.7873,1.2632,0.7337,8.1326,11.5558,6.3018
2018-02-28,1.2328,107.02,1.3966,0.9365,0.7843,1.2691,0.7283,8.1784,11.6325,6.3063
2018-03-01,1.2221,107.1,1.3876,0.9426,0.7805,1.2766,0.7214,8.2564,11.7165,6.3225
2018-03-02,1.2188,106.77,1.3742,0.9458,0.7728,1.2852,0.7214,8.2938,11.9072,6.3545
2018-03-05,1.2322,105.64,1.3778,0.9349,0.7761,1.2875,0.7232,8.2486,11.945,6.3294
2018-03-06,1.2314,105.61,1.3822,0.9367,0.7752,1.2891,0.7229,8.2532,11.9258,6.335
2018-03-07,1.2346,105.96,1.3854,0.9402,0.7767,1.2978,0.7251,8.2549,11.7627,6.3396
2018-03-08,1.2435,105.55,1.3876,0.9382,0.7817,1.2926,0.7287,8.2234,11.8755,6.3152
2018-03-09,1.2379,106.07,1.3873,0.9455,0.7802,1.2927,0.7265,8.2486,11.9031,6.336
2018-03-12,1.2313,106.81,1.3851,0.9502,0.7853,1.2825,0.729,8.2483,11.8354,6.3307
2018-03-13,1.2312,106.56,1.3862,0.9498,0.7865,1.2824,0.731,8.2558,11.8439,6.3256
2018-03-14,1.233,107.2,1.3894,0.9478,0.7876,1.2851,0.7326,8.2324,11.8441,6.3264
2018-03-15,1.2374,106.5,1.3964,0.9454,0.7894,1.2952,0.7332,8.2035,11.7726,6.3077
2018-03-16,1.2362,105.91,1.3935,0.945,0.7853,1.2968,0.7309,8.1695,11.8511,6.3141
2018-03-19,1.2304,105.94,1.3941,0.9525,0.772,1.3096,0.7227,8.2018,11.975,6.3279
2018-03-20,1.2293,106.15,1.4024,0.9529,0.7706,1.3088,0.7218,8.205,12.039,6.3305
2018-03-21,1.2312,106.4,1.4022,0.9529,0.7718,1.3067,0.7223,8.181,11.9992,6.326
2018-03-22,1.2283,106.33,1.4057,0.9534,0.7684,1.3027,0.7166,8.2133,11.976,6.3231
2018-03-23,1.2318,105.62,1.4149,0.9471,0.7731,1.2866,0.7247,8.2002,11.8184,6.3322
2018-03-26,1.2348,104.75,1.4143,0.9473,0.771,1.2891,0.7239,8.2483,11.6778,6.315
2018-03-27,1.2403,105.14,1.4223,0.9466,0.7738,1.2878,0.7289,8.2027,11.6799,6.2686
2018-03-28,1.2407,105.66,1.4112,0.9469,0.7718,1.2866,0.7275,8.2301,11.6678,6.2742
2018-03-29,1.2391,105.9,1.4143,0.9515,0.7671,1.2889,0.7254,8.2978,11.7027,6.2814
2018-03-30,1.2323,106.56,1.4061,0.9565,0.7672,1.2911,0.7198,8.3434,11.8358,6.2773
2018-04-02,1.2322,106.22,1.4027,0.9534,0.769,1.2898,0.7238,8.3431,11.8409,6.2644
2018-04-03,1.2328,106.29,1.4059,0.9536,0.7681,1.2883,0.7234,8.3441,11.819,6.2673
2018-04-04,1.2288,106.2,1.4028,0.957,0.7681,1.288,0.7245,8.3779,11.8606,6.275
2018-04-05,1.2285,106.14,1.4037,0.9585,0.7674,1.2829,0.7281,8.4,11.9367,6.3085
2018-04-06,1.228,107.0,1.4064,0.9604,0.7687,1.2772,0.7286,8.3888,11.903,6.2924
2018-04-09,1.2279,106.86,1.41,0.9587,0.7675,1.2773,0.7267,8.407,12.0374,6.3109
2018-04-10,1.2273,107.1,1.4104,0.9604,0.7658,1.2801,0.7287,8.3899,12.1369,6.3136
2018-04-11,1.2325,107.05,1.4158,0.9562,0.7731,1.268,0.7346,8.357,12.0612,6.2937
2018-04-12,1.2375,106.9,1.4196,0.9577,0.775,1.2614,0.7367,8.3079,12.0858,6.287
2018-04-13,1.2338,107.16,1.4187,0.9627,0.7755,1.2585,0.7381,8.4108,11.986,6.2811
2018-04-16,1.2322,107.35,1.4261,0.9623,0.7768,1.26,0.7361,8.4704,12.0635,6.269
2018-04-17,1.2364,107.24,1.4298,0.9603,0.777,1.2607,0.7337,8.4112,12.0514,6.2774
2018-04-18,1.2371,107.08,1.4332,0.9618,0.7772,1.2563,0.734,8.4134,12.0313,6.2737
2018-04-19,1.2373,107.23,1.4209,0.9683,0.7757,1.2576,0.7316,8.4073,11.9999,6.2765
2018-04-20,1.2367,107.41,1.422,0.9683,0.7795,1.2608,0.7306,8.3858,11.9346,6.2681
2018-04-23,1.2289,107.64,1.4007,0.9747,0.7669,1.2755,0.721,8.4452,12.095,6.2801
2018-04-24,1.2229,108.22,1.3955,0.9757,0.7644,1.2792,0.7177,8.4848,12.2599,6.3049
2018-04-25,1.2211,108.85,1.3941,0.9782,0.7604,1.2846,0.7122,8.5039,12.3148,6.3076
2018-04-26,1.2202,109.06,1.3948,0.9827,0.7577,1.2873,0.7088,8.5473,12.457,6.3219
2018-04-27,1.2183,109.21,1.3964,0.9836,0.7581,1.2836,0.7079,8.5762,12.3802,6.3187
2018-04-30,1.2121,109.06,1.3771,0.9879,0.7577,1.2835,0.7074,8.6596,12.3403,6.3213
2018-05-01,1.2096,109.27,1.3728,0.9894,0.7549,1.2859,0.7051,8.6827,12.4261,6.3217
2018-05-02,1.2031,109.65,1.3695,0.9933,0.7509,1.2868,0.7011,8.8483,12.5961,6.3334
2018-05-03,1.2003,109.84,1.3653,0.9958,0.7506,1.2828,0.7018,8.8645,12.6213,6.3559
2018-05-04,1.1982,109.41,1.3587,0.998,0.7533,1.2833,0.7036,8.8467,12.6089,6.3502
2018-05-07,1.1954,109.13,1.3525,1.0005,0.753,1.2846,0.702,8.8047,12.522,6.358
2018-05-08,1.1917,109.28,1.3529,1.0047,0.7505,1.2875,0.7003,8.8558,12.5677,6.3672
2018-05-09,1.1879,108.96,1.3516,1.0021,0.7458,1.2966,0.698,8.808,12.5228,6.3649
2018-05-10,1.1875,109.64,1.3561,1.0015,0.7451,1.2922,0.6983,8.7423,12.5962,6.3653
2018-05-11,1.189,109.66,1.359,1.0022,0.7486,1.2778,0.6932,8.686,12.4283,6.3437
2018-05-14,1.1948,109.34,1.3557,1.0005,0.7555,1.2783,0.6966,8.6023,12.2394,6.3324
2018-05-15,1.1982,109.5,1.359,0.9983,0.7552,1.2765,0.695,8.5842,12.2912,6.3309
2018-05-16,1.1918,109.91,1.3539,1.0006,0.751,1.2817,0.6909,8.6512,12.4993,6.3512
2018-05-17,1.1791,110.1,1.3473,1.0014,0.7492,1.2857,0.6887,8.7558,12.5345,6.3644
2018-05-18,1.1793,110.58,1.3496,1.0018,0.7523,1.278,0.6888,8.7189,12.5184,6.3554
2018-05-21,1.1763,110.78,1.3467,0.9971,0.7524,1.288,0.6917,8.7598,12.7682,6.3666
2018-05-22,1.1751,111.35,1.3402,0.9999,0.7528,1.2866,0.6902,8.7465,12.8139,6.3737
2018-05-23,1.181,110.99,1.3455,0.996,0.7593,1.2771,0.6948,8.6544,12.588,6.3534
2018-05-24,1.1714,109.74,1.3349,0.9908,0.754,1.2894,0.6904,8.7852,12.6251,6.3815
2018-05-25,1.172,109.68,1.3406,0.9909,0.7561,1.2855,0.692,8.7385,12.4377,6.3769
2018-05-28,1.1656,109.49,1.3321,0.9917,0.7549,1.2972,0.6915,8.7677,12.5124,6.388
2018-05-29,1.1658,109.38,1.3332,0.9934,0.7565,1.2984,0.6952,8.7766,12.4358,6.3944
2018-05-30,1.1551,108.87,1.3249,0.9964,0.7515,1.3038,0.6914,8.9522,12.6603,6.4193
2018-05-31,1.1628,108.89,1.3277,0.9906,0.7545,1.2987,0.6962,8.8456,12.5613,6.4111
2018-06-01,1.1679,108.93,1.3328,0.9862,0.7583,1.2826,0.7017,8.7907,12.567,6.4068
2018-06-04,1.1655,109.49,1.3339,0.988,0.7563,1.2949,0.698,8.8284,12.6782,6.4133
2018-06-05,1.1722,109.51,1.3386,0.9847,0.7653,1.2923,0.704,8.7499,12.5634,6.3963
2018-06-06,1.1678,109.81,1.3359,0.9858,0.7619,1.2981,0.7022,8.772,12.6748,6.3987
2018-06-07,1.1768,110.17,1.3417,0.9881,0.7652,1.2921,0.7038,8.7417,12.7971,6.3832
2018-06-08,1.1825,109.98,1.3449,0.9813,0.7653,1.2958,0.7046,8.6676,12.8069,6.3836
2018-06-11,1.1765,109.51,1.3403,0.9857,0.7598,1.2971,0.7024,8.7236,13.0833,6.4032
2018-06-12,1.1783,110.01,1.3355,0.987,0.7603,1.2995,0.7029,8.7092,13.1103,6.3973
2018-06-13,1.1785,110.24,1.3391,0.9842,0.7608,1.3012,0.7026,8.6351,13.1972,6.4002
2018-06-14,1.1762,110.55,1.333,0.988,0.7583,1.3021,0.7029,8.6133,13.2594,6.3937
2018-06-15,1.1824,110.0,1.3432,0.9836,0.7555,1.2964,0.7039,8.6089,13.1867,6.3846
2018-06-18,1.161,110.62,1.3255,0.9969,0.7457,1.319,0.6947,8.7982,13.4319,6.431
2018-06-19,1.1619,110.48,1.3258,0.9949,0.7448,1.3164,0.6954,8.8203,13.4619,6.4485
2018-06-20,1.1553,109.85,1.3174,0.9956,0.7366,1.3262,0.6899,8.9313,13.8709,6.4845
2018-06-21,1.1561,110.09,1.3158,0.9977,0.7392,1.33,0.6884,8.8849,13.6779,6.4785
2018-06-22,1.1538,110.55,1.3133,0.9964,0.7372,1.3315,0.6861,8.9326,13.6929,6.5062
2018-06-25,1.1657,109.95,1.3277,0.9898,0.743,1.3276,0.6898,8.8478,13.43,6.5078
2018-06-26,1.1652,109.55,1.3256,0.9884,0.7422,1.3311,0.6897,8.9016,13.561,6.5487
2018-06-27,1.167,109.69,1.324,0.9894,0.7403,1.3315,0.6869,8.8645,13.5562,6.5741
2018-06-28,1.1634,109.86,1.3208,0.9915,0.7383,1.3308,0.6819,8.9011,13.6747,6.6054
2018-06-29,1.1592,110.19,1.3099,0.9965,0.7351,1.3288,0.677,8.9815,13.7876,6.6254
2018-07-02,1.165,110.73,1.317,0.9925,0.7398,1.3153,0.6775,8.9649,13.7211,6.6244
2018-07-03,1.1642,110.77,1.3164,0.9928,0.7363,1.3168,0.6734,8.9688,13.8145,6.6766
2018-07-04,1.1647,110.86,1.3186,0.9934,0.739,1.3144,0.6733,8.8531,13.7288,6.6631
2018-07-05,1.1641,110.5,1.3211,0.993,0.7387,1.314,0.6765,8.8084,13.7204,6.6443
2018-07-06,1.1686,110.66,1.3244,0.9924,0.739,1.3143,0.678,8.7415,13.6552,6.6477
2018-07-09,1.1748,110.43,1.3305,0.9897,0.743,1.3093,0.6835,8.7422,13.4734,6.6611
2018-07-10,1.1774,110.44,1.3335,0.9878,0.7478,1.3077,0.6849,8.7028,13.3652,6.6234
2018-07-11,1.1704,111.32,1.3232,0.9953,0.7432,1.3142,0.6808,8.7497,13.4736,6.6467
2018-07-12,1.1712,111.26,1.3246,0.9945,0.7394,1.3152,0.6793,8.7789,13.4846,6.6979
2018-07-13,1.1661,112.61,1.3202,0.9989,0.7376,1.3198,0.6758,8.8657,13.4837,6.6936
2018-07-16,1.1676,112.32,1.3244,1.0038,0.7403,1.3161,0.676,8.8855,13.2869,6.7097
2018-07-17,1.1716,112.35,1.3278,0.9984,0.7438,1.3139,0.6787,8.8269,13.2014,6.6885
2018-07-18,1.1717,112.52,1.3241,0.9946,0.7409,1.3144,0.6817,8.7927,13.2719,6.7095
2018-07-19,1.1622,113.0,1.303,1.0001,0.7355,1.3242,0.676,8.8617,13.3363,6.7542
2018-07-20,1.1596,113.02,1.2985,1.0023,0.7339,1.3243,0.6728,8.9424,13.4805,6.8015
2018-07-23,1.1727,111.43,1.3096,0.993,0.7411,1.314,0.6804,8.8504,13.4002,6.7851
2018-07-24,1.1714,111.1,1.3141,0.9917,0.7409,1.3139,0.6811,8.835,13.4949,6.8005
2018-07-25,1.1713,111.04,1.3135,0.9926,0.7407,1.3145,0.6803,8.817,13.3122,6.8078
2018-07-26,1.1693,111.1,1.3162,0.9919,0.7414,1.3132,0.6811,8.7984,13.2482,6.7712
2018-07-27,1.1711,110.83,1.3177,0.9929,0.7428,1.3029,0.6824,8.7615,13.188,6.7884
2018-07-30,1.1659,111.03,1.3096,0.9946,0.7388,1.3054,0.6796,8.8396,13.1843,6.8282
2018-07-31,1.1681,111.1,1.3108,0.9926,0.7397,1.3054,0.6806,8.7615,13.1793,6.8274
2018-08-01,1.1732,111.55,1.3162,0.988,0.7417,1.3048,0.6813,8.7481,13.1133,6.8426
2018-08-02,1.1687,111.89,1.3129,0.991,0.7419,1.3019,0.6808,8.8133,13.2553,6.8079
2018-08-03,1.1623,111.48,1.3083,0.9937,0.7362,1.3032,0.6756,8.8589,13.4425,6.8574
2018-08-06,1.157,111.24,1.3011,0.9938,0.7406,1.2992,0.6743,8.9172,13.3239,6.8467
2018-08-07,1.1538,111.46,1.2935,0.9977,0.7388,1.3018,0.6734,8.9298,13.4378,6.8584
2018-08-08,1.1597,111.18,1.2965,0.9947,0.7437,1.2967,0.6752,8.9055,13.3268,6.8366
2018-08-09,1.1595,111.05,1.2863,0.996,0.7412,1.3092,0.674,8.9447,13.4235,6.8428
2018-08-10,1.1594,111.12,1.2888,0.9933,0.7424,1.3027,0.6649,8.9682,13.4893,6.8232
2018-08-13,1.1388,110.73,1.2744,0.9953,0.729,1.315,0.6594,9.143,14.1337,6.8622
2018-08-14,1.1379,110.38,1.2751,0.9947,0.7272,1.3158,0.6576,9.1516,14.4638,6.8907
2018-08-15,1.1406,110.96,1.2772,0.9909,0.726,1.3094,0.6597,9.0939,14.147,6.885
2018-08-16,1.1319,111.16,1.2711,0.9977,0.7221,1.3103,0.6552,9.1914,14.5956,6.9247
2018-08-17,1.1364,110.9,1.2696,0.9941,0.7266,1.313,0.6579,9.2085,14.5498,6.8919
2018-08-20,1.144,110.52,1.2725,0.9947,0.7311,1.3059,0.6631,9.1448,14.6876,6.8407
2018-08-21,1.1409,110.63,1.275,0.9961,0.7302,1.3075,0.6617,9.1917,14.5546,6.8578
2018-08-22,1.1522,110.27,1.2833,0.9874,0.7362,1.3021,0.6667,9.1294,14.4065,6.8378
2018-08-23,1.1592,110.4,1.2889,0.9833,0.7352,1.3014,0.6695,9.0733,14.3251,6.8417
2018-08-24,1.1589,110.79,1.2909,0.9824,0.7298,1.3029,0.668,9.0671,14.2255,6.8743
2018-08-27,1.1631,111.24,1.2847,0.9819,0.7319,1.3026,0.668,9.1227,14.2684,6.8066
2018-08-28,1.161,111.13,1.2845,0.9835,0.7311,1.3065,0.6673,9.1354,14.3386,6.8132
2018-08-29,1.1698,111.07,1.2896,0.9765,0.7348,1.2941,0.6708,9.1151,14.1852,6.7948
2018-08-30,1.1663,111.2,1.2888,0.977,0.7302,1.294,0.6703,9.1738,14.4012,6.8288
2018-08-31,1.1698,111.57,1.3016,0.9703,0.7298,1.2924,0.666,9.1084,14.6037,6.8349
2018-09-03,1.1596,111.05,1.295,0.9691,0.7193,1.3048,0.6624,9.1563,14.6726,6.8545
2018-09-04,1.1616,111.08,1.2888,0.9695,0.7212,1.3053,0.6614,9.1084,14.8139,6.8371
2018-09-05,1.1561,111.43,1.2824,0.9738,0.7181,1.3148,0.6547,9.1378,15.2058,6.8566
2018-09-06,1.1594,111.58,1.2824,0.9739,0.7178,1.3174,0.6564,9.0902,15.5018,6.8482
2018-09-07,1.1628,111.29,1.2933,0.9693,0.7191,1.3178,0.6591,9.1006,15.3512,6.8406
2018-09-10,1.156,110.98,1.2933,0.9687,0.7112,1.3176,0.6537,9.0609,15.24,6.8591
2018-09-11,1.1577,111.11,1.2933,0.9735,0.7126,1.3188,0.6537,9.0419,15.175,6.8709
2018-09-12,1.1585,111.42,1.3015,0.974,0.7101,1.3161,0.6514,9.0548,15.0938,6.8829
2018-09-13,1.1581,111.51,1.2985,0.9736,0.7115,1.3053,0.6513,9.0403,15.1107,6.8781
2018-09-14,1.162,111.51,1.3064,0.9696,0.7185,1.3012,0.6549,8.987,14.8672,6.8442
2018-09-17,1.1623,111.99,1.3064,0.967,0.7151,1.3043,0.6549,9.0566,14.9375,6.8739
2018-09-18,1.1662,112.03,1.3108,0.9639,0.7174,1.3021,0.6569,8.9748,14.9917,6.8684
2018-09-19,1.1683,112.13,1.314,0.962,0.7206,1.3022,0.6593,8.9177,14.9319,6.8797
2018-09-20,1.169,112.42,1.3182,0.9685,0.7254,1.2937,0.6608,8.8824,14.6545,6.8559
2018-09-21,1.1721,112.19,1.3235,0.9649,0.7273,1.2897,0.6667,8.8326,14.4917,6.8474
2018-09-24,1.1751,112.56,1.3083,0.9595,0.7273,1.2911,0.6674,8.7944,14.3328,6.854
2018-09-25,1.1764,112.62,1.313,0.9592,0.7272,1.2948,0.667,8.78,14.2267,6.8595
2018-09-26,1.1762,112.89,1.3152,0.9662,0.7248,1.2952,0.6645,8.7958,14.353,6.8704
2018-09-27,1.175,112.93,1.3148,0.9685,0.7257,1.295,0.6656,8.8296,14.2906,6.8762
2018-09-28,1.172,112.78,1.3141,0.9702,0.7234,1.3058,0.6644,8.8232,14.1003,6.8783
2018-10-01,1.1604,113.64,1.3029,0.9796,0.7214,1.2883,0.6622,8.8945,14.1432,6.87
2018-10-02,1.1609,113.99,1.3039,0.9824,0.722,1.279,0.6607,8.9095,14.0929,6.8808
2018-10-03,1.1517,113.76,1.2944,0.9845,0.7168,1.2835,0.6578,9.0106,14.4101,6.8872
2018-10-04,1.1554,113.82,1.298,0.9873,0.7153,1.2837,0.6561,8.9902,14.4023,6.8876
2018-10-05,1.15,114.32,1.2982,0.9915,0.7084,1.2869,0.649,9.0368,14.6577,6.8994
2018-10-08,1.1519,113.65,1.311,0.9925,0.7062,1.2944,0.6442,9.0699,14.8538,6.8964
2018-10-09,1.1473,113.35,1.3031,0.9931,0.7063,1.2998,0.645,9.103,14.8912,6.9279
2018-10-10,1.1449,113.19,1.305,0.9945,0.7067,1.2986,0.6438,9.1206,14.9693,6.9272
2018-10-11,1.1503,113.2,1.3163,0.9918,0.7104,1.2957,0.6463,9.098,14.6143,6.9286
2018-10-12,1.1573,112.26,1.3207,0.9877,0.7096,1.3048,0.6491,8.9851,14.6439,6.9236
2018-10-15,1.1563,112.15,1.3142,0.9912,0.7117,1.3023,0.6509,8.9597,14.5056,6.9186
2018-10-16,1.1599,111.73,1.3176,0.9852,0.714,1.3014,0.6539,8.9554,14.4216,6.9169
2018-10-17,1.1578,112.02,1.3218,0.988,0.7127,1.297,0.6581,8.915,14.3004,6.9146
2018-10-18,1.1548,112.28,1.3133,0.9933,0.7126,1.2968,0.6566,8.917,14.2638,6.9251
2018-10-19,1.1519,112.46,1.3128,0.9925,0.7147,1.3036,0.6573,8.9574,14.2178,6.9423
2018-10-22,1.1508,112.51,1.3061,0.9957,0.7111,1.3097,0.6585,8.9893,14.428,6.935
2018-10-23,1.1502,112.87,1.3029,0.9973,0.7101,1.3089,0.6578,8.9768,14.3069,6.9469
2018-10-24,1.1469,112.33,1.2984,0.9959,0.7075,1.3102,0.6556,9.0196,14.3798,6.9471
2018-10-25,1.1413,112.63,1.292,0.9968,0.7094,1.3094,0.6545,9.0694,14.158,6.9492
2018-10-26,1.1406,112.28,1.2897,0.9992,0.7082,1.3028,0.6524,9.1054,14.5121,6.9523
2018-10-29,1.1407,111.89,1.283,0.997,0.7085,1.3107,0.6525,9.1275,14.585,6.9584
2018-10-30,1.1395,112.22,1.2835,0.9999,0.7094,1.309,0.6548,9.1186,14.4556,6.9607
2018-10-31,1.1358,112.83,1.2748,1.0025,0.7087,1.3123,0.6544,9.1659,14.6804,6.9739
2018-11-01,1.1338,113.13,1.2742,1.0059,0.7095,1.3133,0.654,9.1766,14.7077,6.9772
2018-11-02,1.1372,112.98,1.287,1.0038,0.7156,1.3116,0.6608,9.0658,14.5629,6.9458
2018-11-05,1.1398,113.17,1.3019,1.0029,0.7223,1.3099,0.6644,9.0524,14.2621,6.892
2018-11-06,1.1384,113.24,1.3025,1.0046,0.7198,1.3102,0.666,9.0737,14.3705,6.9209
2018-11-07,1.1402,113.13,1.3031,1.0044,0.7232,1.3126,0.667,9.0675,14.2435,6.9179
2018-11-08,1.1492,113.07,1.3169,0.9954,0.7288,1.3076,0.678,8.9869,13.9368,6.9133
2018-11-09,1.142,113.7,1.3104,1.0025,0.7284,1.3099,0.6777,8.9792,13.9877,6.9249
2018-11-12,1.1331,113.79,1.2951,1.0051,0.7241,1.3196,0.6743,9.0792,14.3505,6.9485
2018-11-13,1.1261,113.92,1.285,1.0098,0.7204,1.3209,0.6728,9.1232,14.3945,6.9624
2018-11-14,1.1241,114.08,1.2908,1.011,0.7201,1.3236,0.6747,9.1007,14.4628,6.9545
2018-11-15,1.127,113.93,1.2918,1.0102,0.7196,1.3232,0.6775,9.1167,14.4037,6.9511
2018-11-16,1.13,113.43,1.2801,1.0066,0.7263,1.323,0.6808,9.0934,14.2687,6.9371
2018-11-19,1.1411,112.87,1.2834,1.0008,0.7325,1.3161,0.6867,9.0116,14.045,6.9288
2018-11-20,1.1419,112.74,1.2865,0.997,0.7307,1.3169,0.6837,9.0,13.9998,6.9345
2018-11-21,1.1431,112.45,1.2865,0.9928,0.7267,1.3178,0.6848,9.0232,14.0726,6.9401
2018-11-22,1.1375,113.12,1.2777,0.9955,0.7229,1.3298,0.6813,9.0767,14.0183,6.9384
2018-11-23,1.1415,112.95,1.2896,0.9943,0.7251,1.3228,0.6808,9.0403,13.8905,6.9255
2018-11-26,1.1342,112.94,1.2848,0.9968,0.723,1.3234,0.6779,9.0918,13.8561,6.9422
2018-11-27,1.1367,113.23,1.2851,0.9967,0.7267,1.32,0.6805,9.0466,13.8275,6.9356
2018-11-28,1.1318,113.59,1.2758,0.9997,0.7237,1.3258,0.6793,9.0903,13.859,6.9462
2018-11-29,1.1292,113.77,1.2793,0.9984,0.7237,1.3326,0.68,9.0881,13.9664,6.9537
2018-11-30,1.1351,113.36,1.2765,0.9963,0.7311,1.3288,0.686,9.0744,13.7182,6.9436
2018-12-03,1.133,113.72,1.2748,0.9973,0.7371,1.3258,0.6921,9.0955,13.72,6.932
2018-12-04,1.1339,113.55,1.2719,0.999,0.7374,1.3188,0.6918,9.044,13.6726,6.8886
2018-12-05,1.1406,112.76,1.2817,0.9944,0.7387,1.3174,0.6963,8.9655,13.5656,6.8352
2018-12-06,1.1343,113.02,1.2765,0.9981,0.7292,1.3284,0.6921,8.9971,13.7889,6.8609
2018-12-07,1.133,112.8,1.2731,0.9982,0.72,1.3438,0.6863,9.0253,14.0466,6.9047
2018-12-10,1.14,112.65,1.2754,0.9907,0.7192,1.3318,0.6851,9.0426,14.1925,6.8939
2018-12-11,1.1406,112.72,1.2712,0.9899,0.7216,1.3313,0.6888,9.0532,14.2133,6.9145
2018-12-12,1.1388,113.13,1.261,0.9874,0.7209,1.3399,0.687,9.0426,14.3723,6.9112
2018-12-13,1.1335,113.45,1.2536,0.9942,0.721,1.3376,0.6852,9.1447,14.31,6.8906
2018-12-14,1.1373,113.45,1.2658,0.9922,0.7229,1.3358,0.6869,9.0726,14.1351,6.881
2018-12-17,1.1305,113.32,1.2579,0.9965,0.7177,1.3381,0.6794,9.0602,14.4039,6.9011
2018-12-18,1.1339,113.31,1.261,0.9953,0.7176,1.3384,0.6808,9.0386,14.3461,6.8963
2018-12-19,1.1388,112.33,1.265,0.9911,0.7194,1.3405,0.687,9.0396,14.2972,6.8962
2018-12-20,1.1408,112.37,1.2649,0.993,0.7196,1.3465,0.6857,9.0546,14.2912,6.8969
2018-12-21,1.1477,111.72,1.2696,0.9867,0.7142,1.3462,0.6785,8.9434,14.2263,6.8875
2018-12-24,1.1372,110.92,1.2648,0.9937,0.7042,1.3596,0.6725,9.0488,14.6488,6.9217
2018-12-25,1.1402,111.11,1.2649,0.9945,0.7059,1.3569,0.673,9.0553,14.5398,6.905
2018-12-26,1.1391,110.27,1.2673,0.9865,0.7036,1.3637,0.6745,9.0805,14.6595,6.9129
2018-12-27,1.1385,110.57,1.2682,0.9893,0.7055,1.3601,0.6729,9.0682,14.5968,6.8942
2018-12-28,1.1403,110.76,1.2638,0.9901,0.7045,1.3603,0.671,9.0199,14.5132,6.8762
2018-12-31,1.1447,110.43,1.2687,0.9842,0.705,1.3633,0.6714,8.9671,14.4326,6.8828
2019-01-01,1.1449,110.04,1.274,0.9842,0.7055,1.3613,0.6711,8.9396,14.3818,6.8765
2019-01-02,1.1453,109.77,1.2742,0.9816,0.7052,1.3632,0.6717,8.86,14.3819,6.8677
2019-01-03,1.1437,109.05,1.2673,0.9843,0.7009,1.3632,0.6703,8.9393,14.5145,6.8677
2019-01-04,1.1368,107.64,1.257,0.9883,0.6968,1.3616,0.6639,9.0491,14.5183,6.8857
2019-01-07,1.1395,108.53,1.2701,0.9865,0.7115,1.3378,0.6734,8.9602,13.985,6.8656
2019-01-08,1.1439,108.35,1.2731,0.9828,0.7126,1.3364,0.6753,8.9426,13.9473,6.8542
2019-01-09,1.1446,108.72,1.2758,0.9808,0.7125,1.3281,0.6734,8.8988,14.0246,6.8597
2019-01-10,1.1452,108.89,1.2726,0.9804,0.716,1.3242,0.6763,8.9396,13.9679,6.8336
2019-01-11,1.1528,108.13,1.2751,0.9764,0.7185,1.3218,0.6785,8.878,13.8785,6.7915
2019-01-14,1.1463,108.48,1.2849,0.985,0.7211,1.3263,0.6828,8.9312,13.8913,6.7638
2019-01-15,1.1462,108.16,1.2841,0.9829,0.7191,1.3278,0.6815,8.94,13.9249,6.7736
2019-01-16,1.1429,108.5,1.2843,0.9863,0.7201,1.3259,0.6827,8.9488,13.7953,6.7685
2019-01-17,1.14,108.78,1.2862,0.9884,0.7178,1.3273,0.6773,8.9654,13.716,6.7695
2019-01-18,1.14,108.82,1.2885,0.9922,0.7165,1.328,0.6737,9.0211,13.7035,6.7768
2019-01-21,1.137,109.75,1.2861,0.9947,0.7181,1.327,0.6753,9.0222,13.84,6.8038
